ID,Genero,Casado,Edad,Graduado,Profesion,Experiencia laboral,Gastoscore,Family_Size,anno_nacimiento,Generacion,Ingresos anuales brutos,Provincia,Digital_encuesta,Gasto_medio_mensual_cuota,Abandono,Dias_cliente
CLI10183,0,1,64,1,0,0,0,4,1960,1,90722,19,0.681,80,0,206
CLI10184,1,1,57,1,0,0,1,1,1967,1,36066,4,1.717,50,1,251
CLI10185,1,0,22,0,3,2,1,5,2002,2,18267,37,1.823,30,1,134
CLI10186,0,1,25,0,3,2,1,4,1999,2,25331,26,2.202,30,1,122
CLI10187,1,1,73,1,0,0,1,1,1951,1,49123,45,15.215,50,1,230
CLI10188,1,0,21,0,3,2,1,3,2003,2,12761,12,2.823,30,0,219
CLI10189,0,1,58,1,0,0,2,5,1966,1,115807,45,0.994,30,0,231
CLI10190,0,1,65,1,1,0,1,1,1959,1,38204,47,0.603,50,1,325
CLI10191,0,1,67,1,0,0,2,4,1957,1,102091,33,1.443,80,0,266
CLI10192,0,1,75,1,4,0,1,2,1949,1,66969,25,0.74,50,1,217
CLI10193,1,0,22,0,3,2,1,3,2002,2,22581,14,1.892,30,1,269
CLI10194,1,0,22,0,3,2,1,4,2002,2,16292,2,2.409,30,1,282
CLI10195,0,1,54,1,0,0,1,4,1970,1,120744,40,1.228,80,0,109
CLI10196,1,0,21,0,3,2,1,3,2003,2,17704,37,1.685,30,0,460
CLI10197,0,0,30,0,3,2,1,4,1994,3,29400,27,1.215,30,1,180
CLI10198,1,1,35,1,8,1,1,2,1989,3,26083,41,1.284,30,1,319
CLI10199,0,1,74,1,0,0,2,3,1950,1,99085,39,1.424,80,0,153
CLI10200,1,0,30,0,7,2,1,3,1994,3,18319,11,1.583,30,0,349
CLI10201,1,1,79,1,2,0,1,1,1945,0,36960,33,0.642,50,0,234
CLI10202,0,0,35,0,5,1,1,5,1989,3,26125,4,1.905,30,1,326
CLI10203,0,0,31,0,8,2,1,2,1993,3,30396,29,1.491,30,0,127
CLI10204,1,1,32,1,3,1,1,1,1992,3,25460,35,0.847,30,0,499
CLI10205,0,0,21,0,3,2,1,5,2003,2,23780,32,10.635,30,0,323
CLI10206,0,1,57,1,0,0,2,5,1967,1,93294,17,1.267,30,0,225
CLI10207,0,1,52,1,5,0,2,2,1972,1,64107,11,1.248,50,1,134
CLI10208,1,0,21,0,3,2,1,5,2003,2,23259,44,1.581,30,0,64
CLI10209,0,0,20,0,3,2,1,1,2004,2,12477,7,1.857,30,1,108
CLI10210,0,1,87,0,8,0,0,2,1937,0,115179,17,1.052,120,0,283
CLI10211,0,0,21,0,3,2,1,4,2003,2,17979,24,2.064,30,0,298
CLI10212,0,1,53,1,0,0,1,3,1971,1,62939,45,1.717,80,1,399
CLI10213,1,1,57,1,0,0,2,3,1967,1,116507,49,1.541,80,0,362
CLI10214,1,0,25,0,3,2,1,4,1999,2,20114,11,2.271,30,0,382
CLI10215,0,1,64,1,0,0,1,1,1960,1,107111,15,1.561,50,0,316
CLI10216,0,1,76,1,4,0,1,1,1948,1,52694,48,1.228,50,0,310
CLI10217,1,1,41,1,7,1,1,1,1983,3,92439,14,1.767,50,0,586
CLI10218,0,0,33,0,3,1,1,3,1991,3,22939,5,1.33,30,0,77
CLI10219,0,1,28,0,3,2,1,4,1996,3,21776,21,2.237,30,0,174
CLI10220,0,0,43,1,4,0,1,2,1981,3,39385,48,1.146,50,0,570
CLI10221,1,1,47,1,7,0,1,2,1977,1,96043,18,0.876,50,1,157
CLI10222,0,0,35,0,4,1,1,1,1989,3,26701,20,1.33,30,1,345
CLI10223,1,0,25,0,3,2,1,5,1999,2,23873,27,13.395,30,0,44
CLI10224,0,0,33,0,3,1,1,3,1991,3,23171,30,1.928,30,1,325
CLI10225,0,1,45,0,4,0,1,2,1979,1,74707,19,1.698,30,1,147
CLI10226,1,1,54,1,0,0,2,2,1970,1,90484,14,1.502,50,0,351
CLI10227,1,1,73,0,2,0,1,3,1951,1,98252,0,1.052,30,1,142
CLI10228,0,1,74,1,5,0,1,2,1950,1,76622,3,1.482,50,0,219
CLI10229,1,0,33,1,3,1,1,2,1991,3,28639,30,1.238,30,1,139
CLI10230,0,0,43,1,5,0,1,1,1981,3,32086,49,1.146,30,1,222
CLI10231,0,1,57,1,0,0,1,4,1967,1,116732,11,1.541,80,0,522
CLI10232,0,1,63,1,0,0,2,5,1961,1,72707,37,0.915,30,1,211
CLI10233,1,1,69,1,2,0,0,1,1955,1,83674,28,1.482,50,0,302
CLI10234,0,1,57,0,1,0,0,3,1967,1,123831,12,1.756,200,0,267
CLI10235,1,1,67,1,8,0,2,2,1957,1,53934,15,1.561,50,0,482
CLI10236,1,1,39,1,7,1,1,2,1985,3,28343,6,1.721,30,1,329
CLI10237,1,1,57,1,0,0,2,2,1967,1,51843,0,0.896,50,1,250
CLI10238,0,1,50,1,4,0,0,2,1974,1,42563,17,1.091,50,0,76
CLI10239,1,1,41,1,7,1,2,2,1983,3,125202,32,1.928,50,0,246
CLI10240,0,1,50,1,4,0,2,2,1974,1,62926,4,1.482,50,0,104
CLI10241,0,1,61,1,4,0,2,1,1963,1,74579,0,1.287,50,0,127
CLI10242,0,1,54,1,4,0,2,1,1970,1,46543,25,0.622,50,1,394
CLI10243,0,1,46,0,7,0,1,6,1978,1,128961,20,11.305,200,1,345
CLI10244,0,1,43,1,5,0,0,2,1981,3,101069,48,1.031,50,1,379
CLI10245,1,0,20,0,3,2,1,3,2004,2,20051,24,1.823,30,0,255
CLI10246,1,1,47,0,0,0,2,3,1977,1,43327,11,0.857,30,0,507
CLI10247,1,1,55,0,2,0,2,4,1969,1,54201,44,0.681,30,1,190
CLI10248,1,1,41,1,0,1,2,4,1983,3,126428,5,1.859,200,0,324
CLI10249,0,0,41,1,4,1,1,1,1983,3,21726,16,0.939,30,0,90
CLI10250,1,1,69,1,7,0,1,3,1955,1,80549,9,1.013,80,0,141
CLI10251,1,1,91,1,8,0,1,2,1933,0,71830,17,1.756,50,0,579
CLI10252,1,1,61,1,0,0,2,3,1963,1,60525,41,0.603,80,0,34
CLI10253,1,1,78,1,0,0,1,3,1946,1,34419,21,1.326,30,1,151
CLI10254,1,1,96,0,8,0,1,1,1928,0,75101,36,0.876,120,1,199
CLI10255,0,1,54,1,7,0,2,5,1970,1,37061,30,1.326,30,0,139
CLI10256,1,1,30,0,5,2,1,4,1994,3,26092,7,1.399,30,0,248
CLI10257,0,1,28,0,6,2,1,4,1996,3,27427,40,1.305,30,1,298
CLI10258,1,1,46,0,3,0,1,2,1978,1,36609,13,0.681,30,1,349
CLI10259,0,1,73,1,0,0,1,2,1951,1,86060,49,1.639,50,0,235
CLI10260,0,0,35,1,3,1,1,1,1989,3,22751,27,1.767,30,0,117
CLI10261,0,1,35,1,5,1,1,2,1989,3,19804,11,0.939,30,0,184
CLI10262,0,1,41,0,5,1,1,1,1983,3,84270,44,1.261,120,1,300
CLI10263,0,1,68,1,8,0,1,5,1956,1,116584,38,1.697,30,0,579
CLI10264,0,0,36,1,3,1,1,4,1988,3,26602,20,1.123,30,0,184
CLI10265,0,1,50,1,1,0,2,2,1974,1,95678,24,0.994,50,1,119
CLI10266,0,1,20,0,3,2,1,5,2004,2,19371,7,1.098,30,0,420
CLI10267,0,1,41,1,0,1,2,3,1983,3,57412,1,1.767,30,0,62
CLI10268,1,0,33,1,5,1,1,4,1991,3,22470,18,0.893,30,1,183
CLI10269,1,0,34,1,7,1,1,3,1990,3,18349,17,1.514,30,0,110
CLI10270,0,1,53,1,0,0,2,4,1971,1,100069,16,1.717,80,0,321
CLI10271,1,0,34,1,3,1,1,1,1990,3,21343,7,0.962,30,0,119
CLI10272,0,1,40,1,5,1,1,2,1984,3,43942,49,0.916,50,0,255
CLI10273,1,1,67,1,7,0,2,6,1957,1,49766,45,1.17,30,0,321
CLI10274,0,1,91,0,8,0,0,2,1933,0,107868,20,1.658,120,1,118
CLI10275,1,1,85,0,8,0,0,2,1939,0,121885,15,0.583,120,0,368
CLI10276,0,1,51,1,0,0,0,3,1973,1,124604,15,0.74,80,0,257
CLI10277,1,1,53,1,4,0,2,3,1971,1,128816,41,0.759,80,0,160
CLI10278,1,0,21,0,3,2,1,5,2003,2,13750,26,2.789,30,0,337
CLI10279,1,0,23,0,3,2,1,3,2001,2,19722,29,1.443,30,0,208
CLI10280,0,0,44,0,4,0,1,1,1980,1,66433,18,0.962,30,0,264
CLI10281,1,0,30,0,3,2,1,5,1994,3,25993,31,1.192,30,1,345
CLI10282,0,1,54,0,6,0,1,1,1970,1,43747,21,0.603,30,1,319
CLI10283,1,0,21,0,3,2,1,4,2003,2,17206,39,14.775,30,1,236
CLI10284,0,0,58,1,7,0,1,1,1966,1,126353,10,1.756,50,0,55
CLI10285,1,0,32,1,0,1,1,1,1992,3,26992,39,1.56,30,0,232
CLI10286,1,0,25,0,3,2,1,4,1999,2,31644,8,1.926,30,1,259
CLI10287,1,1,92,1,8,0,0,2,1932,0,40637,42,0.818,50,0,420
CLI10288,1,0,42,1,7,0,1,4,1982,3,43909,16,1.353,30,0,553
CLI10289,1,0,29,1,5,2,1,2,1995,3,20874,34,2.202,30,0,596
CLI10290,0,0,21,0,3,2,1,4,2003,2,16606,23,1.857,30,0,227
CLI10291,0,1,24,0,3,2,1,4,2000,2,15330,5,1.581,30,0,564
CLI10292,1,1,22,0,7,2,1,2,2002,2,15837,24,2.064,30,1,278
CLI10293,1,1,40,1,3,1,1,3,1984,3,88397,21,1.905,30,1,354
CLI10294,1,0,20,0,3,2,1,3,2004,2,14480,9,2.858,30,0,336
CLI10295,0,0,22,0,3,2,1,4,2002,2,12584,49,2.651,30,0,135
CLI10296,0,0,20,0,6,2,1,4,2004,2,13765,49,2.444,30,0,521
CLI10297,1,1,35,0,0,1,2,2,1989,3,26497,45,2.02,30,0,485
CLI10298,0,0,20,0,3,2,1,4,2004,2,18468,10,1.098,30,0,130
CLI10299,1,0,20,0,3,2,1,2,2004,2,21028,38,1.65,30,0,577
CLI10300,0,0,23,0,3,2,1,4,2001,2,20978,44,2.651,30,0,102
CLI10301,0,1,83,1,0,0,0,2,1941,0,90893,43,0.72,50,0,486
CLI10302,1,1,41,1,4,1,2,2,1983,3,126893,23,1.905,50,0,348
CLI10303,0,1,39,1,4,1,1,3,1985,3,23456,36,1.008,30,0,115
CLI10304,1,0,22,0,3,2,1,3,2002,2,16098,22,2.892,30,1,179
CLI10305,1,1,64,1,7,0,2,4,1960,1,81431,33,0.681,30,0,74
CLI10306,1,0,36,0,3,1,1,4,1988,3,24750,30,1.054,30,1,276
CLI10307,1,1,64,1,0,0,1,3,1960,1,109775,29,0.798,80,0,175
CLI10308,1,0,22,0,3,2,1,5,2002,2,16362,14,1.029,30,0,228
CLI10309,1,1,55,1,0,0,2,2,1969,1,39417,0,0.583,50,0,152
CLI10310,0,0,56,1,1,0,1,1,1968,1,88356,5,1.346,50,0,564
CLI10311,0,0,30,0,3,2,1,3,1994,3,23523,1,1.744,30,1,275
CLI10312,0,1,64,1,5,0,2,2,1960,1,43710,44,1.561,50,0,456
CLI10313,1,1,68,0,2,0,1,2,1956,1,73987,2,0.896,30,0,346
CLI10314,1,1,87,1,6,0,0,2,1937,0,23986,39,1.424,30,0,300
CLI10315,0,0,21,0,3,2,1,4,2003,2,16653,30,2.996,30,1,164
CLI10316,0,0,36,0,4,1,1,1,1988,3,28277,13,1.514,30,0,381
CLI10317,1,1,40,1,0,1,2,2,1984,3,37963,22,0.939,50,0,378
CLI10318,0,1,32,1,3,1,1,2,1992,3,26252,24,0.962,30,0,296
CLI10319,0,1,31,0,3,2,1,3,1993,3,25176,45,1.629,30,1,363
CLI10320,0,0,24,0,3,2,1,4,2000,2,21885,34,1.512,30,0,532
CLI10321,1,0,23,0,3,2,1,3,2001,2,12329,12,1.892,30,1,269
CLI10322,1,0,24,0,3,2,1,3,2000,2,19407,40,1.305,30,0,401
CLI10323,1,0,31,1,0,2,1,3,1993,3,28539,29,1.836,30,0,510
CLI10324,0,1,53,1,0,0,2,4,1971,1,93158,27,0.759,80,0,293
CLI10325,1,1,53,1,5,0,2,2,1971,1,27604,30,1.033,30,1,260
CLI10326,1,1,73,0,8,0,1,3,1951,1,128917,47,1.013,200,0,76
CLI10327,0,1,52,1,1,0,1,4,1972,1,44500,29,1.756,30,1,319
CLI10328,0,1,75,1,0,0,0,4,1949,1,59252,36,1.482,80,0,78
CLI10329,1,1,80,1,2,0,0,2,1944,0,85936,36,0.564,120,1,219
CLI10330,0,1,65,0,8,0,1,1,1959,1,117666,23,1.385,120,0,259
CLI10331,1,1,42,1,5,0,2,2,1982,3,43645,4,0.686,50,0,502
CLI10332,0,1,84,0,8,0,0,2,1940,0,21617,8,1.17,30,0,557
CLI10333,0,1,44,1,4,0,1,2,1980,1,69106,21,1.813,50,0,260
CLI10334,0,1,54,1,4,0,0,2,1970,1,103305,37,1.58,50,0,502
CLI10335,0,0,36,0,1,1,1,1,1988,3,24610,47,1.192,30,0,445
CLI10336,1,0,20,0,3,2,1,1,2004,2,23484,36,2.444,30,0,578
CLI10337,0,1,76,1,8,0,0,2,1948,1,101575,28,1.17,50,0,504
CLI10338,1,0,24,1,3,2,1,5,2000,2,21851,30,1.685,30,0,260
CLI10339,0,0,20,1,3,2,1,3,2004,2,22496,40,1.167,30,0,529
CLI10340,0,0,22,1,3,2,1,4,2002,2,17809,15,1.236,30,0,220
CLI10341,1,1,40,1,3,1,1,1,1984,3,87912,15,1.353,50,0,343
CLI10342,0,1,74,1,0,0,2,2,1950,1,76354,45,1.697,50,0,216
CLI10343,0,1,41,1,0,1,2,3,1983,3,115319,46,1.836,30,0,265
CLI10344,0,0,29,0,3,2,1,1,1995,3,19983,38,2.961,30,0,434
CLI10345,1,1,56,1,5,0,2,4,1968,1,118388,23,1.463,80,1,215
CLI10346,0,1,74,1,8,0,1,2,1950,1,28328,48,0.622,30,0,111
CLI10347,0,0,32,1,7,1,1,4,1992,3,26294,15,0.939,30,0,262
CLI10348,0,1,84,1,8,0,1,2,1940,0,124023,37,1.404,50,0,198
CLI10349,1,1,95,1,8,0,1,1,1929,0,61575,6,0.857,50,0,321
CLI10350,0,1,56,1,1,0,2,2,1968,1,39653,17,0.994,50,0,384
CLI10351,1,1,39,1,7,1,1,2,1985,3,24059,35,1.813,30,1,233
CLI10352,1,0,33,0,5,1,1,2,1991,3,24594,7,1.468,30,0,323
CLI10353,1,1,52,1,5,0,2,2,1972,1,66135,44,1.189,50,0,282
CLI10354,1,1,89,0,8,0,1,1,1935,0,33052,28,1.306,30,1,386
CLI10355,0,1,94,0,8,0,1,1,1930,0,61656,36,1.072,30,1,190
CLI10356,1,1,66,1,7,0,2,5,1958,1,70375,3,1.424,30,1,315
CLI10357,0,0,23,0,3,2,1,3,2001,2,20031,21,2.961,30,0,70
CLI10358,0,1,44,1,4,0,1,1,1980,1,48230,6,1.974,50,0,143
CLI10359,0,1,39,1,1,1,1,1,1985,3,29671,36,1.192,30,0,589
CLI10360,0,1,39,1,3,1,1,1,1985,3,26551,23,0.962,30,1,230
CLI10361,0,0,45,0,4,0,1,1,1979,1,100639,24,1.514,120,1,166
CLI10362,1,0,20,0,3,2,1,3,2004,2,12730,8,2.064,30,1,336
CLI10363,1,0,24,0,3,2,1,1,2000,2,13388,15,13.395,30,0,256
CLI10364,1,1,67,1,0,0,1,1,1957,1,63188,16,1.424,50,0,405
CLI10365,1,0,25,0,3,2,1,3,1999,2,23420,35,14.085,30,0,555
CLI10366,1,0,34,0,3,1,1,5,1990,3,29184,27,1.146,30,0,424
CLI10367,1,1,90,1,8,0,0,2,1934,0,49559,16,1.697,50,0,344
CLI10368,1,1,92,0,2,0,0,2,1932,0,91466,19,1.111,120,0,320
CLI10369,1,1,45,1,7,0,1,2,1979,1,52405,44,0.87,50,1,251
CLI10370,0,1,73,1,0,0,2,2,1951,1,88719,35,1.287,50,1,158
CLI10371,1,1,63,1,0,0,1,2,1961,1,92590,13,0.759,50,0,94
CLI10372,1,0,22,0,3,2,1,4,2002,2,12245,3,0.995,30,0,577
CLI10373,0,0,35,0,1,1,1,1,1989,3,23227,36,1.468,30,1,314
CLI10374,0,0,32,0,1,1,1,1,1992,3,28539,7,1.008,30,0,122
CLI10375,1,1,40,1,2,1,0,4,1984,3,83643,12,1.468,30,1,291
CLI10376,1,1,42,1,7,0,2,3,1982,3,127279,36,1.491,200,0,129
CLI10377,0,1,47,0,5,0,1,1,1977,1,120074,45,1.658,120,0,527
CLI10378,0,0,46,0,6,0,1,1,1978,1,118709,41,0.896,120,0,459
CLI10379,0,1,53,0,1,0,1,1,1971,1,24508,11,1.443,30,0,469
CLI10380,1,1,68,1,0,0,1,1,1956,1,73780,48,0.818,50,0,164
CLI10381,1,0,69,1,0,0,1,2,1955,1,106026,3,1.541,50,1,102
CLI10382,1,1,66,1,7,0,1,2,1958,1,82848,13,1.561,50,0,46
CLI10383,1,1,69,1,0,0,1,2,1955,1,59472,20,0.564,50,0,544
CLI10384,1,1,68,1,7,0,1,1,1956,1,44871,46,0.759,50,0,583
CLI10385,1,1,44,0,2,0,1,1,1980,1,38725,24,0.801,30,0,389
CLI10386,1,1,69,1,0,0,2,1,1955,1,55055,45,0.915,50,1,131
CLI10387,1,0,21,0,3,2,1,4,2003,2,15699,10,1.754,30,1,199
CLI10388,0,0,23,0,1,2,1,1,2001,2,19652,29,1.926,30,0,534
CLI10389,1,0,23,0,3,2,1,1,2001,2,20214,0,1.995,30,0,433
CLI10390,1,0,24,0,4,2,1,5,2000,2,18397,20,1.857,30,0,237
CLI10391,1,1,66,0,8,0,0,3,1958,1,40432,34,1.287,30,1,196
CLI10392,1,1,65,1,0,0,1,1,1959,1,59238,13,0.661,50,0,288
CLI10393,1,1,80,0,8,0,0,2,1944,0,83409,19,1.209,120,0,353
CLI10394,0,1,57,1,0,0,0,3,1967,1,26840,11,0.915,30,0,228
CLI10395,0,1,73,0,5,0,2,2,1951,1,75640,34,1.209,120,0,249
CLI10396,1,1,67,0,7,0,1,4,1957,1,23819,29,1.502,30,0,40
CLI10397,0,1,67,1,0,0,1,1,1957,1,27640,38,1.326,30,1,377
CLI10398,0,1,67,1,0,0,2,2,1957,1,35893,34,1.248,50,0,452
CLI10399,1,1,65,1,7,0,2,2,1959,1,43764,14,1.619,50,0,108
CLI10400,1,1,56,1,0,0,1,1,1968,1,25595,19,1.443,30,0,68
CLI10401,0,1,40,1,1,1,1,2,1984,3,90551,8,1.79,50,1,397
CLI10402,1,0,78,1,2,0,1,3,1946,1,58063,31,1.463,80,0,472
CLI10403,1,1,53,1,0,0,2,2,1971,1,117310,16,1.737,50,0,78
CLI10404,1,1,47,1,7,0,2,2,1977,1,88018,0,0.779,50,0,515
CLI10405,0,0,40,1,0,1,1,1,1984,3,124766,47,1.767,50,0,524
CLI10406,0,1,63,0,0,0,2,3,1961,1,23238,5,0.915,30,0,90
CLI10407,1,0,36,1,3,1,1,3,1988,3,27649,35,0.778,30,1,127
CLI10408,0,0,34,1,0,1,1,6,1990,3,25147,0,1.744,30,1,289
CLI10409,1,1,63,1,0,0,2,3,1961,1,91504,34,0.661,80,0,414
CLI10410,0,0,36,0,1,1,1,4,1988,3,30143,49,1.1,30,1,221
CLI10411,1,0,33,1,0,1,1,5,1991,3,30493,6,1.192,30,0,196
CLI10412,1,1,29,0,5,2,2,2,1995,3,19044,26,2.34,30,1,144
CLI10413,0,0,32,0,4,1,1,3,1992,3,21787,13,1.859,30,0,238
CLI10414,0,0,46,1,6,0,1,1,1978,1,69622,27,1.463,50,0,216
CLI10415,0,0,33,0,5,1,1,5,1991,3,21780,42,0.663,30,1,216
CLI10416,0,0,20,0,4,2,1,5,2004,2,19429,36,2.099,30,0,533
CLI10417,1,0,20,0,3,2,1,4,2004,2,21331,35,2.858,30,0,198
CLI10418,1,1,88,0,2,0,0,2,1936,0,74403,27,0.7,30,1,165
CLI10419,1,0,39,0,4,1,1,2,1985,3,23264,43,1.951,30,0,504
CLI10420,1,1,50,1,7,0,2,2,1974,1,58095,6,0.798,50,0,443
CLI10421,1,0,46,1,4,0,1,1,1978,1,105312,31,1.306,50,0,241
CLI10422,0,1,29,0,3,2,0,2,1995,3,19308,1,1.961,30,0,580
CLI10423,1,1,42,1,0,0,1,2,1982,3,88817,24,1.008,50,0,173
CLI10424,1,1,45,1,0,0,2,7,1979,1,66930,8,0.985,30,0,569
CLI10425,1,0,50,1,7,0,1,2,1974,1,54085,4,0.876,50,1,301
CLI10426,1,1,63,1,0,0,1,1,1961,1,70002,24,1.228,50,1,221
CLI10427,0,0,36,1,3,1,1,4,1988,3,18044,13,0.962,30,0,426
CLI10428,0,1,56,1,0,0,2,2,1968,1,117681,44,1.365,50,0,427
CLI10429,1,1,94,0,2,0,1,2,1930,0,81867,2,1.619,120,0,78
CLI10430,0,0,33,0,7,1,1,3,1991,3,20653,17,1.146,30,0,334
CLI10431,1,1,42,1,4,0,2,3,1982,3,51812,41,1.537,30,0,513
CLI10432,1,1,73,1,0,0,1,1,1951,1,117871,10,1.619,50,0,397
CLI10433,1,0,44,1,0,0,1,2,1980,1,55522,36,1.215,50,0,191
CLI10434,1,1,91,1,8,0,1,1,1933,0,32643,16,0.974,30,0,46
CLI10435,1,1,67,1,6,0,2,3,1957,1,49700,13,0.681,30,1,330
CLI10436,1,1,72,1,2,0,0,2,1952,1,49490,18,1.58,50,1,305
CLI10437,1,1,41,0,6,1,0,4,1983,3,114372,26,1.077,30,0,318
CLI10438,1,1,52,1,5,0,1,1,1972,1,120051,18,1.091,50,0,178
CLI10439,1,1,56,0,7,0,2,4,1968,1,111201,10,1.678,30,0,187
CLI10440,1,1,80,0,8,0,1,1,1944,0,105613,14,1.717,120,0,525
CLI10441,0,1,54,0,6,0,2,3,1970,1,122133,45,1.404,200,0,382
CLI10442,0,1,80,1,4,0,1,2,1944,0,94586,45,1.385,50,0,207
CLI10443,1,1,41,0,7,1,2,4,1983,3,76902,45,1.491,30,1,273
CLI10444,0,1,61,1,4,0,1,1,1963,1,67143,11,0.896,50,0,591
CLI10445,0,0,35,0,1,1,1,1,1989,3,18470,14,0.709,30,0,267
CLI10446,0,0,31,1,0,2,1,3,1993,3,21102,48,1.744,30,0,247
CLI10447,0,0,55,0,8,0,1,3,1969,1,104848,38,1.697,30,1,326
CLI10448,1,1,42,1,7,0,1,2,1982,3,123506,35,0.985,50,0,199
CLI10449,0,0,31,0,1,2,1,1,1993,3,24166,45,1.882,30,1,116
CLI10450,1,0,51,1,7,0,1,1,1973,1,26294,43,1.326,30,0,295
CLI10451,0,1,52,1,0,0,1,1,1972,1,88108,41,1.502,50,0,137
CLI10452,1,1,43,1,2,0,0,6,1981,3,109376,21,1.146,30,1,185
CLI10453,0,0,29,0,3,2,1,1,1995,3,25625,5,3.065,30,0,234
CLI10454,0,1,41,1,1,1,0,2,1983,3,125012,32,0.778,50,0,549
CLI10455,1,1,47,0,8,0,2,2,1977,1,106830,1,0.72,120,1,331
CLI10456,0,0,30,0,1,2,1,1,1994,3,21568,43,0.801,30,0,485
CLI10457,1,1,76,1,0,0,2,1,1948,1,36701,32,1.697,50,1,176
CLI10458,1,1,52,1,0,0,2,2,1972,1,125576,32,0.857,50,0,121
CLI10459,1,0,40,1,0,1,1,2,1984,3,40418,41,1.261,30,1,145
CLI10460,1,1,47,1,3,0,1,3,1977,1,85009,38,1.346,80,1,310
CLI10461,1,1,46,1,7,0,2,4,1978,1,49328,27,0.583,30,0,105
CLI10462,1,0,32,1,0,1,1,3,1992,3,25193,4,1.1,30,1,206
CLI10463,0,1,50,1,0,0,0,4,1974,1,107434,23,1.365,80,1,233
CLI10464,1,1,97,1,0,0,1,2,1927,0,111725,12,1.6,50,0,113
CLI10465,0,0,36,1,4,1,1,5,1988,3,21312,2,1.123,30,0,161
CLI10466,1,1,20,0,5,2,1,4,2004,2,18887,3,2.961,30,0,452
CLI10467,0,1,45,1,1,0,0,2,1979,1,61690,11,1.008,50,0,494
CLI10468,0,0,31,1,5,2,1,3,1993,3,25340,19,1.1,30,0,393
CLI10469,0,0,33,1,7,1,1,1,1991,3,25099,47,1.514,30,1,371
CLI10470,0,1,87,1,8,0,0,2,1937,0,58773,8,1.6,50,0,372
CLI10471,0,0,30,1,0,2,1,1,1994,3,21166,47,0.847,30,0,556
CLI10472,0,1,58,1,4,0,2,4,1966,1,99195,6,0.896,80,0,510
CLI10473,0,0,47,1,0,0,1,1,1977,1,59923,6,1.502,50,0,146
CLI10474,1,0,21,0,3,2,1,4,2003,2,12753,26,1.029,30,0,492
CLI10475,1,0,29,0,7,2,1,2,1995,3,28506,2,2.927,30,1,307
CLI10476,0,0,74,0,0,0,1,2,1950,1,36270,6,11.305,30,0,60
CLI10477,0,0,35,1,0,1,1,2,1989,3,21226,39,1.491,30,0,406
CLI10478,0,0,29,0,5,2,1,4,1995,3,29564,49,1.443,30,0,410
CLI10479,0,0,32,0,4,1,1,3,1992,3,18558,24,1.744,30,0,167
CLI10480,0,0,36,1,0,1,1,1,1988,3,19562,43,0.985,30,0,258
CLI10481,1,0,24,0,5,2,1,3,2000,2,19438,26,2.582,30,1,138
CLI10482,0,0,30,0,4,2,1,2,1994,3,23536,37,2.066,30,1,317
CLI10483,1,0,33,0,3,1,1,4,1991,3,20131,23,1.031,30,0,242
CLI10484,1,0,28,0,5,2,1,4,1996,3,22409,36,2.271,30,1,260
CLI10485,0,0,35,0,6,1,1,1,1989,3,25771,43,1.169,30,0,466
CLI10486,1,1,94,1,8,0,1,1,1930,0,34110,6,0.603,30,0,490
CLI10487,1,0,32,1,3,1,1,1,1992,3,27354,24,1.744,30,0,315
CLI10488,1,1,62,1,8,0,1,4,1962,1,51112,28,1.58,30,0,491
CLI10489,1,1,57,1,0,0,2,3,1967,1,126166,28,0.72,80,0,273
CLI10490,0,0,28,0,3,2,1,5,1996,3,21714,29,1.685,30,1,234
CLI10491,0,1,72,1,0,0,2,2,1952,1,112228,34,0.974,50,0,462
CLI10492,0,1,54,1,0,0,1,1,1970,1,53956,46,0.759,50,0,137
CLI10493,0,1,80,0,8,0,1,2,1944,0,89701,15,1.209,120,0,332
CLI10494,1,1,40,1,5,1,2,2,1984,3,34293,11,1.399,30,1,225
CLI10495,0,0,40,1,4,1,1,1,1984,3,95251,16,1.399,50,1,312
CLI10496,1,1,78,1,8,0,0,3,1946,1,39944,38,1.463,30,0,471
CLI10497,0,1,61,1,0,0,1,2,1963,1,102379,43,1.013,50,1,304
CLI10498,1,1,39,1,7,1,2,2,1985,3,26662,8,1.721,30,0,33
CLI10499,1,1,45,0,0,0,2,2,1979,1,22763,39,0.709,30,0,478
CLI10500,1,0,46,1,0,0,1,1,1978,1,117437,4,0.564,50,0,568
CLI10501,1,1,39,1,5,1,1,2,1985,3,27977,3,1.928,30,0,156
CLI10502,0,1,53,1,0,0,2,2,1971,1,35033,44,0.837,50,0,506
CLI10503,0,1,80,1,8,0,0,2,1944,0,81893,48,1.658,50,1,135
CLI10504,0,0,44,1,5,0,1,1,1980,1,78730,31,1.445,50,1,317
CLI10505,0,0,32,1,3,1,1,6,1992,3,24216,13,0.847,30,1,183
CLI10506,1,1,68,1,0,0,2,3,1956,1,75907,43,1.189,80,0,106
CLI10507,1,1,98,1,8,0,1,2,1926,0,28624,18,0.798,30,0,277
CLI10508,1,1,95,1,8,0,1,1,1929,0,22784,35,0.818,30,0,479
CLI10509,1,1,42,1,0,0,2,3,1982,3,30464,34,1.33,30,1,258
CLI10510,1,1,50,1,2,0,0,4,1974,1,28363,6,1.013,30,0,151
CLI10511,1,0,29,0,3,2,1,4,1995,3,23562,18,2.927,30,0,264
CLI10512,1,1,61,1,8,0,1,2,1963,1,112411,0,0.779,50,0,234
